Date,Price,Open,High,Low,Vol.,Change %
25-Oct-20,0.9991,0.9991,0.9995,0.9988,43.08M,0.00%
26-Oct-20,0.999,0.9991,0.9996,0.9988,58.69M,-0.01%
27-Oct-20,0.9994,0.999,0.9997,0.9988,69.81M,0.04%
28-Oct-20,0.9997,0.9994,0.9999,0.9994,67.94M,0.03%
29-Oct-20,0.9993,0.9997,1,0.9992,60.40M,-0.04%
30-Oct-20,0.9992,0.9993,0.9997,0.999,71.62M,-0.01%
31-Oct-20,0.9991,0.9992,0.9996,0.999,50.21M,-0.01%
1-Nov-20,0.9994,0.9991,0.9995,0.9991,37.28M,0.03%
2-Nov-20,0.9992,0.9994,0.9996,0.9991,75.10M,-0.02%
3-Nov-20,0.9994,0.9992,1,0.9992,78.86M,0.02%
4-Nov-20,0.9988,0.9994,0.9997,0.9988,95.13M,-0.06%
5-Nov-20,0.9984,0.9988,0.9995,0.9982,115.80M,-0.04%
6-Nov-20,0.9987,0.9984,0.9992,0.9984,111.49M,0.03%
7-Nov-20,0.9989,0.9987,0.9997,0.9983,123.62M,0.02%
8-Nov-20,0.9992,0.9989,0.9994,0.9987,68.86M,0.03%
9-Nov-20,0.999,0.9992,0.9997,0.9988,106.44M,-0.02%
10-Nov-20,0.9991,0.999,0.9995,0.9989,83.20M,0.01%
11-Nov-20,0.9989,0.9991,0.9992,0.9984,90.60M,-0.02%
12-Nov-20,0.999,0.9989,0.9992,0.9981,96.81M,0.01%
13-Nov-20,0.9989,0.999,0.9993,0.9987,90.06M,-0.01%
14-Nov-20,0.9992,0.9989,0.9995,0.9989,66.11M,0.03%
15-Nov-20,0.9993,0.9992,0.9994,0.999,61.62M,0.01%
16-Nov-20,0.9995,0.9993,0.9999,0.9992,107.45M,0.02%
17-Nov-20,0.999,0.9995,0.9998,0.9987,137.77M,-0.05%
18-Nov-20,0.9992,0.999,0.9995,0.9987,173.47M,0.02%
19-Nov-20,0.9989,0.9992,0.9995,0.9988,107.02M,-0.03%
20-Nov-20,0.9992,0.9989,0.9994,0.9988,143.63M,0.03%
21-Nov-20,0.9992,0.9992,0.9994,0.9985,153.44M,0.00%
22-Nov-20,0.9988,0.9992,0.9998,0.9986,176.33M,-0.04%
23-Nov-20,0.9991,0.9988,0.9994,0.9987,183.00M,0.03%
24-Nov-20,0.9993,0.9991,0.9996,0.9983,249.00M,0.02%
25-Nov-20,0.9999,0.9993,1,0.999,185.13M,0.06%
26-Nov-20,0.9995,0.9999,1.001,0.9993,339.29M,-0.04%
27-Nov-20,0.9996,0.9995,1,0.9992,168.13M,0.01%
28-Nov-20,0.9992,0.9996,0.9998,0.9988,141.37M,-0.04%
29-Nov-20,0.9992,0.9992,0.9997,0.999,109.03M,0.00%
30-Nov-20,0.9997,0.9992,1,0.9988,191.08M,0.05%
1-Dec-20,0.9994,0.9997,1,0.999,234.61M,-0.03%
2-Dec-20,0.9995,0.9994,1,0.9994,140.44M,0.01%
3-Dec-20,0.9992,0.9995,0.9998,0.9992,138.06M,-0.03%
4-Dec-20,0.9997,0.9992,0.9998,0.9992,130.75M,0.05%
5-Dec-20,0.9996,0.9997,0.9998,0.9992,97.38M,-0.01%
6-Dec-20,0.9994,0.9996,0.9996,0.9993,102.39M,-0.02%
7-Dec-20,0.9996,0.9994,1,0.9994,92.03M,0.02%
8-Dec-20,1,0.9996,1.001,0.9996,137.69M,0.04%
9-Dec-20,0.9997,1,1.001,0.9997,154.12M,-0.03%
10-Dec-20,1,0.9997,1.001,0.9997,123.21M,0.03%
11-Dec-20,1,1,1.001,1,149.45M,0.00%
12-Dec-20,0.9995,1,1,0.9995,94.01M,-0.05%
13-Dec-20,1,0.9995,1,0.9995,110.26M,0.05%
14-Dec-20,1,1,1,0.9998,91.39M,0.00%
15-Dec-20,0.9998,1,1,0.9998,121.25M,-0.02%
16-Dec-20,0.9992,0.9998,0.9999,0.9987,231.83M,-0.06%
17-Dec-20,0.9993,0.9992,1,0.9991,365.33M,0.01%
18-Dec-20,0.9994,0.9993,1,0.9992,196.83M,0.01%
19-Dec-20,0.9988,0.9994,0.9997,0.9987,190.41M,-0.06%
20-Dec-20,0.9994,0.9988,0.9996,0.9988,152.17M,0.06%
21-Dec-20,0.9997,0.9994,1,0.9993,173.44M,0.03%
22-Dec-20,0.9999,0.9997,1,0.9995,159.24M,0.02%
23-Dec-20,1,0.9999,1.001,0.9999,231.51M,0.01%
24-Dec-20,1,1,1.001,1,169.74M,0.00%
25-Dec-20,1,1,1.001,1,150.61M,0.00%
26-Dec-20,1.001,1,1.001,1,159.60M,0.10%
27-Dec-20,1.001,1.001,1.002,1,256.82M,0.00%
28-Dec-20,1.002,1.001,1.002,1.001,215.33M,0.10%
29-Dec-20,1.001,1.002,1.002,1.001,222.42M,-0.10%
30-Dec-20,0.9997,1.001,1.002,0.9996,275.43M,-0.13%
31-Dec-20,0.9987,0.9997,0.9999,0.9986,225.50M,-0.10%
1-Jan-21,0.9973,0.9987,0.9987,0.9971,246.62M,-0.14%
2-Jan-21,0.9989,0.9973,0.9995,0.9969,408.68M,0.16%
3-Jan-21,0.9979,0.9989,1,0.9977,421.62M,-0.10%
4-Jan-21,0.9993,0.9979,1,0.9914,526.70M,0.14%
5-Jan-21,0.9969,0.9993,0.9997,0.996,343.74M,-0.24%
